CITY;STATE;CAPITAL;IBGE_RES_POP;IBGE_RES_POP_BRAS;IBGE_RES_POP_ESTR;IBGE_DU;IBGE_DU_URBAN;IBGE_DU_RURAL;IBGE_POP;IBGE_1;IBGE_1-4;IBGE_5-9;IBGE_10-14;IBGE_15-59;IBGE_60+;IBGE_PLANTED_AREA;IBGE_CROP_PRODUCTION_$;IDHM Ranking 2010;IDHM;IDHM_Renda;IDHM_Longevidade;IDHM_Educacao;LONG;LAT;ALT;PAY_TV;FIXED_PHONES;AREA;REGIAO_TUR;CATEGORIA_TUR;ESTIMATED_POP;RURAL_URBAN;GVA_AGROPEC;GVA_INDUSTRY;GVA_SERVICES;GVA_PUBLIC; GVA_TOTAL ;TAXES;GDP;POP_GDP;GDP_CAPITA;GVA_MAIN;MUN_EXPENDIT;COMP_TOT;COMP_A;COMP_B;COMP_C;COMP_D;COMP_E;COMP_F;COMP_G;COMP_H;COMP_I;COMP_J;COMP_K;COMP_L;COMP_M;COMP_N;COMP_O;COMP_P;COMP_Q;COMP_R;COMP_S;COMP_T;COMP_U;HOTELS;BEDS;Pr_Agencies;Pu_Agencies;Pr_Bank;Pu_Bank;Pr_Assets;Pu_Assets;Cars;Motorcycles;Wheeled_tractor;UBER;MAC;WAL-MART;POST_OFFICES
Vargeão;SC;0;3532;3532;0;1057;575;482;1697;38;111;110;130;1099;209;7104;22607;2302;0.69;0.708;0.827;0.551;-52.15410565;-26.86398332;896.05;127;400;165.94;Vale Do Contestado;E;3575;Rural Adjacente;37886.93;16068.42;33252.57;18581.14;105789.06;9252.08;115041.14;3590;32044.89;Demais serviços;16726735;123;7;1;16;0;1;4;41;25;9;0;0;1;4;1;2;1;1;1;8;0;0;;;0;1;0;1;0;54198483;1263;384;0;;;;1
Vargem;SP;0;8801;8791;10;2783;1346;1437;3834;41;193;257;324;2493;526;1014;6412;1940;0.7;0.69;0.839;0.591;-46.41160023;-22.88488042;832.9;1109;794;142.60;;;10378;Rural Adjacente;8798.91;8247.24;45159.28;34532.27;96737.7;6369.74;103107.44;10000;10310.74;Demais serviços;20207714;226;51;0;36;0;0;4;82;9;14;0;0;0;3;12;2;2;2;2;7;0;0;;;;;;;;;3805;1192;0;;;;1
Vargem;SC;0;2808;2808;0;924;307;617;648;2;35;52;62;409;88;5267;22422;3517;0.629;0.636;0.79;0.495;-50.97815063;-27.4899701;778.1;83;79;350.61;;;2522;Rural Adjacente;22229.06;7495.27;11028.28;15.96;56714.66;2310.7;59025.36;2586;22824.96;Agricultura, inclusive apoio à agricultura e a pós colheita;12885578;43;4;0;5;0;0;2;13;5;5;0;0;0;0;3;2;1;1;0;2;0;0;;;;;;;;;901;278;0;;;;1
Vargem Alegre;MG;0;6461;6461;0;2040;1531;509;5256;65;263;436;521;3226;745;184;673;3484;0.631;0.631;0.819;0.486;-42.29981548;-19.6007202;279.36;41;209;116.66;;;6491;Intermediário Adjacente;7362.39;2.95;16739.07;26628.99;53681.1;1.81;55494.26;6633;8366.39;Administração, defesa, educação e saúde públicas e seguridade social;12206379;96;1;0;10;0;0;3;56;4;2;2;0;0;3;4;2;1;1;1;6;0;0;;;;;;;;;792;1098;0;;;;1
Vargem Alta;ES;0;19130;19119;11;5752;2113;3639;6690;86;396;533;577;4374;724;11944;125237;2830;0.66;0.658;0.814;0.544;-41.00714836;-20.6716782;604.03;969;873;417.76;Montanhas Capixabas;D;21207;Rural Adjacente;84253.51;71462.48;115283.09;83330.83;354329.9;27883.86;382213.77;21396;17863.8;Demais serviços;48858341;464;4;22;113;0;2;16;180;19;19;5;1;2;15;18;3;8;7;8;22;0;0;;;0;3;0;3;0;191144155;5058;3659;0;;;;5
Vargem Bonita;SC;0;4793;4793;0;1386;803;583;2677;36;150;239;294;1679;279;1454;5221;1381;0.718;0.705;0.801;0.656;-51.74474018;-27.0032416;933.17;213;279;299.81;;;4534;Rural Adjacente;26334.01;183165.35;59306.97;26731.56;295.54;42353.56;337891.45;4635;72899.99;Indústrias de transformação;23077796;110;3;0;13;0;0;1;41;29;9;0;0;0;0;2;2;2;2;0;6;0;0;;;;;;;;;1994;319;2;;;;2
Vargem Bonita;MG;0;2163;2163;0;798;421;377;1142;17;58;70;74;733;190;1642;11429;2053;0.696;0.667;0.847;0.597;-46.37245698;-20.32677665;762.58;44;99;409.89;Canastra;D;2158;Rural Adjacente;15.31;2508.08;11002.7;14.4;43.22;1622.99;44844.35;2211;20282.38;Administração, defesa, educação e saúde públicas e seguridade social;11199840;45;2;2;6;0;0;1;13;0;4;0;0;0;2;2;2;4;1;2;4;0;0;;;;;;;;;441;236;1;;;;1
Vargem Grande;MA;0;49412;49407;5;11100;6322;4778;26592;523;2247;2950;3221;15257;2394;4632;6316;5301;0.542;0.487;0.768;0.425;-43.91666449;-3.541896;38.28;1032;545;1,958.70;Polo Munin;D;55841;Intermediário Adjacente;21787.29;14881.4;88.44;144624.02;269736.02;13933.82;283669.85;55710;5091.9;Administração, defesa, educação e saúde públicas e seguridade social;;182;3;1;6;0;0;7;132;3;5;1;0;1;3;1;2;3;2;1;11;0;0;;;1;1;1;1;32113280;108859741;955;5386;0;;;;1
Vargem Grande Do Rio Pardo;MG;0;4733;4733;0;1186;636;550;2421;34;137;214;267;1570;199;1064;4821;3432;0.634;0.563;0.811;0.559;-42.30929087;-15.40240062;848.47;46;29;491.51;Lago De Irapé;E;4987;Rural Remoto;6199.1;2209.07;9847.94;21328.82;39.58;1.38;40.96;5011;8174.12;Administração, defesa, educação e saúde públicas e seguridade social;;97;5;1;1;0;0;2;41;4;0;1;0;0;1;1;2;5;3;0;30;0;0;;;;;;;;;427;1101;0;;;;1
Vargem Grande Do Sul;SP;0;39266;39266;0;12382;11784;598;36936;516;1957;2570;2985;24164;4744;12867;105066;857;0.737;0.721;0.863;0.643;-46.89560891;-21.835866;702.03;1490;6966;267.18;Mogiana Paulista;D;42573;Urbano;58039.32;109340.14;487.25;150694.69;805.32;86.06;891382.55;42061;21192.61;Demais serviços;82578266;1514;247;5;140;0;3;26;639;57;89;22;19;23;31;64;3;30;38;23;55;0;0;;;3;2;3;2;512948754;553043077;14969;6708;8;;;;1
Vargem Grande Paulista;SP;0;42997;42795;202;12545;12545;;42806;646;2566;3393;3919;28596;3686;0;0;237;0.77;0.755;0.884;0.683;-47.01964778;-23.6153025;926.93;7589;13600;42.49;Mananciais, Aventura E Arte;D;51702;Urbano;32189.74;383983.22;876724.73;194315.57;1487213.26;258218.45;1745431.72;49542;35231.35;Demais serviços;134571266;1360;2;0;149;0;5;104;502;54;68;61;22;21;76;114;2;62;24;16;78;0;0;;;3;2;3;2;396608331;1701373482;20297;4165;9;;;;1
Varginha;MG;0;123081;123051;30;37567;36420;1147;118734;1453;5875;7865;9483;81281;12777;8024;119399;146;0.778;0.76;0.875;0.707;-45.43188614;-21.55708004;907;11482;24685;395.40;Vale Verde E Quedas D'Água;C;134477;Urbano;64.79;927745.43;2235.39;527.02;3754943.51;727.27;4482211.77;133384;33603.82;Demais serviços;273650256;4986;22;7;463;0;8;232;2064;231;372;93;92;77;286;374;6;130;232;84;213;0;0;2;175;11;5;5;2;8219755453;8903679458;47691;19237;73;1;;;3
Varjão;GO;0;3659;3659;0;1330;836;494;2243;18;93;141;195;1447;349;746;2373;2267;0.687;0.698;0.813;0.572;-49.62816749;-17.04122475;596.47;153;156;519.19;;;3816;Rural Adjacente;22984.63;2370.5;13.64;15.9;54894.24;3272.36;58166.6;3842;15139.67;Pecuária, inclusive apoio à pecuária;;63;2;1;6;0;0;2;34;5;1;1;0;0;1;3;2;1;0;1;3;0;0;;;;;;;;;880;777;0;;;;1
Varjão De Minas;MG;0;6054;6054;0;1946;1598;348;4998;99;321;427;471;3346;334;17075;101142;1584;0.711;0.673;0.847;0.631;-46.03350155;-18.38370446;939.69;153;103;651.61;;;7071;Intermediário Adjacente;111812.55;14260.17;38516.83;28475.13;193064.69;5.08;198140.07;6857;28896.03;Agricultura, inclusive apoio à agricultura e a pós colheita;17985398;147;2;0;7;0;0;4;62;31;11;0;0;0;2;5;2;5;5;0;11;0;0;;;;;;;;;1643;485;1;;;;1
Varjota;CE;0;17593;17578;15;4887;4046;841;14384;219;823;1327;1648;8364;2003;5039;42774;3891;0.611;0.575;0.728;0.545;-40.47899327;-4.182822283;176.55;555;177;179.40;;;18368;Intermediário Adjacente;83180.45;9382.57;62232.12;63860.52;218655.66;8386.33;227041.99;18188;12483.07;Agricultura, inclusive apoio à agricultura e a pós colheita;42339205;370;2;1;26;0;0;8;235;3;20;3;0;0;8;8;2;9;8;2;35;0;0;;;1;0;1;0;115932734;0;1622;5078;0;;;;2
Varre-Sai;RJ;0;9475;9475;0;2855;1819;1036;5775;78;395;498;456;3703;645;6300;26299;2940;0.659;0.636;0.81;0.555;-41.86329539;-20.92929766;808.03;276;407;201.94;Águas Do Noroeste;D;10890;Rural Adjacente;20135.55;13830.14;50827.02;86.06;170848.7;-14158.51;156690.2;10500;14922.88;Administração, defesa, educação e saúde públicas e seguridade social;;123;0;0;12;0;0;3;68;5;5;0;0;0;1;9;3;4;3;1;9;0;0;;;1;1;1;1;17776115;19535483;1458;1153;0;;;;1
Várzea;PB;0;2504;2504;0;796;590;206;1835;22;84;144;138;1130;317;500;19;1700;0.71;0.619;0.8;0.714;-36.992721;-6.770807247;263.87;9;44;190.53;;;2779;Rural Adjacente;2670.3;2041.83;6.29;15094.46;26094.39;1091.44;27185.83;2784;9765.02;Administração, defesa, educação e saúde públicas e seguridade social;11203181;40;0;2;8;0;0;0;17;0;0;0;2;0;1;1;5;1;0;0;3;0;0;;;;;;;;;161;303;0;;;;
Várzea;RN;0;5236;5236;0;1548;1290;258;4318;70;263;372;387;2606;620;210;283;3564;0.626;0.577;0.771;0.552;-35.37479066;-6.348799891;57.32;209;85;72.68;;;5485;Intermediário Adjacente;2.11;1441.02;8.59;25.68;37822.87;862.43;38.69;5534;6990.48;Administração, defesa, educação e saúde públicas e seguridade social;11134092;37;1;0;0;0;0;1;22;3;0;0;0;0;0;1;2;3;0;0;4;0;0;;;;;;;;;420;561;0;;;;1
Várzea Alegre;CE;0;38434;38434;0;11554;7286;4268;23797;322;1436;1962;2181;14329;3567;4851;7977;3508;0.629;0.569;0.759;0.576;-39.298933;-6.791845856;316.99;519;510;835.71;Cariri;D;40704;Intermediário Adjacente;22893.25;29.18;121622.33;124110.78;297803.21;21.96;319764.57;40255;7943.47;Administração, defesa, educação e saúde públicas e seguridade social;64788700;479;1;0;42;0;1;11;258;20;10;7;0;2;16;15;2;16;6;2;70;0;0;;;1;2;1;2;116566746;146974634;2853;10672;0;;;;6
Várzea Branca;PI;0;4913;4913;0;1276;327;949;1137;19;67;117;113;706;115;2188;658;5165;0.55;0.518;0.743;0.44;-42.96944454;-9.236541089;434.62;48;19;450.76;;;4956;Rural Adjacente;1461.38;1034.03;5.92;20545;28962.77;1037.58;30000.34;4881;6146.35;Administração, defesa, educação e saúde públicas e seguridade social;12143378;17;0;0;1;0;0;0;10;0;0;0;0;0;0;1;4;0;0;0;1;0;0;;;;;;;;;163;370;0;;;;1
Várzea Da Palma;MG;0;35809;35765;44;10790;9339;1451;31216;432;1896;2761;2931;20637;2559;4115;62625;2770;0.67;0.634;0.814;0.573;-44.73034658;-17.59757018;519.62;961;1767;2,220.28;;;39173;Urbano;56259.37;126217.95;190366.72;142139.4;514983.45;78.24;593219.87;38838;15274.21;Demais serviços;63465917;671;24;4;66;0;1;16;285;46;31;7;3;0;24;23;6;32;33;14;56;0;0;1;46;1;2;1;2;2358631;297814100;5284;5824;0;;;;3
Várzea Da Roça;BA;0;13786;13786;0;4238;2141;2097;6456;88;348;528;641;3877;974;2522;3289;5338;0.539;0.539;0.775;0.374;-40.14063708;-11.59898626;455.82;102;113;468.41;;;14087;Rural Adjacente;9656.57;4470.1;24288.96;46.77;85187.24;2963.23;88150.47;14632;6024.5;Administração, defesa, educação e saúde públicas e seguridade social;;127;1;0;6;0;1;0;63;5;2;2;0;0;5;2;2;17;2;1;18;0;0;;;;;;;;;906;1254;0;;;;1
Várzea Do Poço;BA;0;8661;8661;0;2813;1877;936;5784;90;319;432;501;3613;829;2510;146;4763;0.575;0.581;0.707;0.462;-40.3189182;-11.52397953;468.54;638;112;206.48;;;9130;Rural Adjacente;12.27;4375.88;28160.98;28.42;73230.74;6531.28;79762.02;9404;8481.71;Administração, defesa, educação e saúde públicas e seguridade social;;87;0;0;0;0;0;0;60;0;0;0;0;0;1;2;2;10;2;0;10;0;0;;;;;;;;;702;1033;0;;;;1
Várzea Grande;MT;0;252596;252422;174;74744;73511;1233;248173;3813;16639;20510;22595;167187;17429;154;957;938;0.73;0.711;0.842;0.661;-56.14466374;-15.65806482;193.29;20817;41590;942.57;Região Turística Metropolitana;B;282009;Urbano;70923.44;1178631.61;3841254.29;1383625.6;6474.43;834.81;7309242.91;271339;26937.68;Demais serviços;437209886;5969;27;14;619;0;22;393;2982;418;299;50;51;35;185;370;4;162;102;48;188;0;0;3;340;9;8;3;2;970426917;8392138800;72248;61588;6;;;;5
Várzea Grande;PI;0;4336;4336;0;1382;840;542;2580;23;152;221;245;1561;378;969;1456;4829;0.57;0.554;0.708;0.474;-42.25310162;-6.542947554;252.93;84;112;237.01;;;4397;Rural Adjacente;1980.18;1223.36;7814.27;17011.39;28029.2;1642.12;29671.31;4329;6854.08;Administração, defesa, educação e saúde públicas e seguridade social;12406000;42;0;0;1;0;0;0;30;0;1;0;0;0;0;1;2;1;0;1;5;0;0;;;;;;;;;141;574;0;;;;1
Várzea Nova;BA;0;13073;13073;0;3933;2600;1333;8545;139;546;699;919;5133;1109;6441;24720;5141;0.555;0.543;0.685;0.46;-40.94584593;-11.2572312;724.35;260;158;1,225.89;;;12772;Rural Adjacente;7.01;6074.52;33602.68;54049.54;100739.87;4549.2;105289.07;13500;7799.19;Administração, defesa, educação e saúde públicas e seguridade social;26528000;65;0;0;7;0;0;0;47;1;1;1;0;0;0;2;3;0;1;0;2;0;0;;;;;;;;;1022;880;0;;;;1
Várzea Paulista;SP;0;107089;107047;42;31607;31607;;103400;1546;5931;7728;8767;71395;8033;0;0;383;0.759;0.72;0.863;0.705;-46.82989022;-23.2144665;729.74;11616;20391;35.12;;;120572;Urbano;1872.03;680125.23;965083.82;391572.39;2038653.47;322027.69;2360681.16;117772;20044.5;Demais serviços;;1975;8;0;388;0;13;134;782;137;105;32;9;16;54;128;2;66;27;12;62;0;0;;;5;2;4;2;481874439;601244659;42775;14960;20;;1;;1
Varzedo;BA;0;9109;9109;0;2719;1083;1636;3363;47;181;283;318;2109;425;2163;10474;4509;0.586;0.581;0.753;0.461;-39.39347583;-12.97531256;230.07;1070;68;221.40;Caminhos Do Jiquiriçá;D;8895;Rural Adjacente;22394.6;14337.13;22189.95;29600.4;88522.08;5781.31;94303.39;9409;10022.68;Administração, defesa, educação e saúde públicas e seguridade social;19527828;65;0;0;5;0;0;4;35;1;1;0;0;0;1;8;2;2;1;2;3;0;0;;;;;;;;;586;1050;0;;;;2
Varzelândia;MG;0;19116;19116;0;4853;2489;2364;8877;135;597;764;949;5334;1098;2612;4394;4293;0.594;0.546;0.806;0.477;-44.02794814;-15.70887105;745.38;318;225;814.99;Sertão Gerais;D;19335;Rural Adjacente;7078.77;6424.02;52675.37;72675.99;138854.14;6966.4;145.82;19712;7397.55;Administração, defesa, educação e saúde públicas e seguridade social;37770343;271;2;0;6;0;0;6;124;5;5;1;0;1;4;3;2;17;11;4;80;0;0;;;1;1;1;1;10067907;54993984;1774;4072;0;;;;4
Vassouras;RJ;0;34410;34380;30;11061;7737;3324;23101;261;1110;1497;1781;15143;3309;248;24218;1511;0.71;0.719;0.813;0.624;-43.66387402;-22.40900757;436.12;3764;6356;535.64;Vale Do Café;C;36702;Intermediário Adjacente;34.24;155189.58;448660.59;260637.67;898723.51;64.96;963.68;35622;27053.02;Demais serviços;116080375;611;12;2;46;0;1;19;243;17;74;7;13;6;21;30;4;18;37;9;52;0;0;2;168;2;2;2;2;155765631;431438857;9641;3223;3;;;;6
Vazante;MG;0;19723;19723;0;6463;5232;1231;16094;220;813;1212;1385;10875;1589;16119;64547;725;0.742;0.707;0.866;0.666;-46.90196689;-17.99103843;636.24;525;3417;1,913.40;Noroeste Das Gerais;D;20537;Urbano;98483.17;157513.99;169226.63;86142.29;511366.08;58316.3;569682.39;20720;27494.32;Demais serviços;46468915;555;12;2;46;0;1;26;245;34;25;8;1;1;32;13;2;26;21;12;48;0;0;1;58;1;2;1;2;19739434;287774514;7315;2179;3;;;;3
Venâncio Aires;RS;0;65946;65908;38;23060;14616;8444;41117;460;1773;2535;3196;28006;5147;32568;314609;1570;0.71;0.736;0.818;0.6;-52.19188024;-29.61165289;50.69;1519;5387;772.83;Vale Do Rio Pardo;D;71117;Urbano;214997.67;947464.7;1005060.81;295203.34;2462726.52;311701.97;2774.43;70179;39533.6;Indústrias de transformação;162391277;2639;7;2;330;1;15;104;910;179;134;26;39;41;94;179;2;106;70;115;285;0;0;;;3;3;3;3;262004106;4753907992;26339;13788;78;;;;13
Venda Nova Do Imigrante;ES;0;20447;20437;10;6330;4738;1592;14802;173;722;1019;1174;10174;1540;3369;43523;1085;0.728;0.731;0.845;0.624;-41.12905321;-20.33151818;731.47;1508;2049;185.91;Montanhas Capixabas;D;24800;Rural Adjacente;65864.6;69.7;258098.92;95329.44;488994.25;54791.38;543.79;24165;22503.03;Demais serviços;58222384;790;18;9;92;0;4;34;355;36;51;11;10;4;38;29;6;24;24;7;38;0;0;;;1;3;1;3;111955423;373843636;8324;4557;12;;;;3
Venha-Ver;RN;0;3821;3821;0;932;304;628;1199;15;79;116;141;751;97;1034;753;5128;0.555;0.501;0.722;0.473;-38.49123017;-6.319422837;639.46;9;21;71.62;Polo Serrano;E;4149;Rural Adjacente;1350.07;749.74;5.83;22344.2;30276.01;869.22;31145.23;4154;7497.65;Administração, defesa, educação e saúde públicas e seguridade social;;19;0;0;0;0;0;0;5;2;0;0;0;0;1;0;2;2;0;0;7;0;0;;;;;;;;;212;368;0;;;;1
Ventania;PR;0;9957;9957;0;3079;2037;1042;6502;108;443;605;637;4077;632;33012;124930;3122;0.65;0.633;0.798;0.543;-50.24761722;-24.24416586;1006.99;177;319;759.37;;;11703;Rural Adjacente;95224.28;17152.4;58930.08;47850.18;219156.94;14017.23;233174.17;11252;20722.91;Agricultura, inclusive apoio à agricultura e a pós colheita;;187;4;2;15;0;0;4;99;21;15;0;0;0;1;6;2;4;7;2;5;0;0;;;;;;;;;2673;1064;0;;;;2
Venturosa;PE;0;16052;16052;0;4441;3035;1406;9321;134;668;883;886;5700;1050;1400;197;4341;0.59;0.57;0.751;0.484;-36.87837208;-8.576526901;531.22;251;422;335.48;;;18298;Rural Adjacente;19178.07;18277.41;52547.26;68421.02;158423.75;11538.25;169962;18067;9407.32;Administração, defesa, educação e saúde públicas e seguridade social;39496528;104;0;0;20;0;0;1;69;0;1;0;0;0;1;1;2;3;3;0;3;0;0;;;0;1;0;1;0;33994240;1316;1320;0;;;;2
Vera;MT;0;10235;10225;10;2994;2195;799;5936;99;389;524;630;3876;418;220140;521316;2461;0.68;0.663;0.834;0.568;-55.30091857;-12.28404886;386.66;310;546;2,953.98;;;11216;Rural Adjacente;280585.08;50421.43;98743.87;63.94;493691.53;32.67;526357.69;10820;48646.74;Agricultura, inclusive apoio à agricultura e a pós colheita;;220;19;0;33;0;1;3;90;25;10;4;1;0;5;2;4;3;6;4;10;0;0;;;1;1;1;1;30949663;77835963;1691;2126;0;;;;1
Vera Cruz;SP;0;10769;10751;18;3303;2889;414;9271;112;422;592;711;5845;1589;3558;15284;477;0.754;0.722;0.83;0.715;-49.82178165;-22.22474831;650.27;842;1432;247.72;;;10864;Urbano;11754.31;7968.46;59546.68;39198.47;118467.92;4825.78;123293.7;10980;11228.93;Demais serviços;;226;26;0;11;0;0;15;88;8;18;3;6;0;7;8;2;13;7;2;12;0;0;;;1;1;1;1;39146681;38084228;3874;1196;2;;;;1
Vera Cruz;BA;0;37567;37465;102;11816;11147;669;33550;467;1914;2950;3375;21378;3466;204;2004;3217;0.645;0.632;0.817;0.52;-38.61915975;-12.93573333;5.92;2646;3744;299.37;Baía De Todos Os Santos;B;42706;Urbano;28500.82;61.9;259.67;127544.42;477613.92;44170.18;521784.11;43162;12088.97;Demais serviços;90503707;555;3;4;24;0;4;15;285;7;51;5;2;4;10;56;4;18;15;6;42;0;0;2;58;1;2;1;2;31493538;117266244;2791;2008;0;;;;
Vera Cruz;RS;0;23983;23972;11;8005;4488;3517;13276;164;645;888;1067;8829;1683;11531;113562;874;0.737;0.738;0.842;0.643;-52.50110341;-29.71985759;58.21;706;1850;309.62;Vale Do Rio Pardo;D;26618;Urbano;70758.15;111950.73;257695.52;113796.11;554200.51;57384.38;611584.88;25866;23644.35;Demais serviços;61093200;753;7;5;99;0;2;53;311;59;34;7;3;12;24;25;2;19;19;18;54;0;0;;;0;3;0;3;0;415878420;9969;4238;18;;;;
Vera Cruz;RN;0;10719;10719;0;2789;1248;1541;4688;60;277;423;513;2836;579;2400;15685;4490;0.59;0.558;0.735;0.494;-35.42810953;-6.045608482;97.39;213;162;83.89;;;12323;Rural Adjacente;4100.02;7207.43;23346.88;55401.38;90.06;4472.75;94528.46;12196;7750.78;Administração, defesa, educação e saúde públicas e seguridade social;24066082;87;5;0;19;0;0;2;46;2;3;0;0;0;0;2;3;2;1;1;1;0;0;;;;;;;;;1052;1891;0;;;;2
Vera Cruz Do Oeste;PR;0;8973;8958;15;2873;2219;654;5872;75;273;381;552;3676;915;40539;115115;1955;0.7;0.702;0.811;0.601;-53.88003007;-25.06317019;641.27;79;581;327.09;;;8590;Rural Adjacente;109626.64;9579.78;71198.07;37945.13;228349.61;12193.82;240543.43;8958;26852.36;Agricultura, inclusive apoio à agricultura e a pós colheita;21301462;208;4;0;15;0;1;2;98;34;8;3;1;0;5;4;3;6;11;1;12;0;0;;;0;1;0;1;0;123414918;3052;892;0;;;;1
Vera Mendes;PI;0;2986;2986;0;924;330;594;966;17;68;62;83;606;130;1639;594;5521;0.503;0.494;0.685;0.375;-41.47973675;-7.602849283;256.65;10;18;341.97;;;3075;Rural Adjacente;1306.27;668.82;5.14;13652.03;20770.97;963.3;21734.27;3028;7177.76;Administração, defesa, educação e saúde públicas e seguridade social;11899193;11;0;0;0;0;0;0;7;0;0;0;0;0;0;1;2;0;0;0;1;0;0;;;;;;;;;173;411;0;;;;1
Veranópolis;RS;0;22810;22800;10;7708;6795;913;19777;195;802;1078;1311;13658;2733;2290;35247;206;0.773;0.797;0.838;0.692;-51.5522869;-28.93395734;644.25;1297;3928;290.10;Uva E Vinho;D;25936;Urbano;37970.76;438914.11;422960.03;110934.38;1010779.29;146345.49;1157124.78;24885;46498.89;Indústrias de transformação;69485266;1447;4;5;280;1;1;67;497;144;63;25;18;18;53;93;8;26;46;32;66;0;0;;;2;3;2;3;222486923;845517353;10895;2342;17;;;;1
Verdejante;PE;0;9142;9142;0;2425;718;1707;2669;56;191;236;271;1619;296;143;531;4045;0.605;0.56;0.76;0.52;-38.9742826;-7.932883705;498.21;105;317;476.04;Da Sanfona, Do Aboio E Do Couro;E;9514;Rural Adjacente;3431.12;2152.11;15.14;38909.77;59636.71;2490.3;62127.01;9471;6559.71;Administração, defesa, educação e saúde públicas e seguridade social;21607520;69;1;0;1;0;0;1;32;0;2;0;0;0;1;2;6;12;0;1;10;0;0;;;;;;;;;571;1184;0;;;;2
Verdelândia;MG;0;8346;8346;0;2139;1246;893;4698;88;414;531;576;2790;299;2854;43103;4540;0.584;0.542;0.797;0.462;-43.60602226;-15.59454235;481.92;200;39;1,570.58;;;9265;Rural Adjacente;29450.13;4.7;16.7;33523.14;84377.01;3300.6;87.68;9140;9592.74;Administração, defesa, educação e saúde públicas e seguridade social;;64;4;0;1;0;0;3;36;2;0;0;0;0;0;3;2;1;0;0;12;0;0;;;;;;;;;421;946;0;;;;1
Verê;PR;0;7878;7878;0;2450;1074;1376;3170;34;151;188;252;2113;432;30491;83985;1314;0.72;0.709;0.84;0.626;-52.90859308;-25.8806316;486.7;197;451;311.80;Vales Do Iguaçu;D;7342;Rural Adjacente;96757.68;24876.18;98872.75;35.38;255885.79;21542.73;277428.52;7745;35820.34;Demais serviços;27748441;236;2;0;27;0;0;9;94;26;13;2;1;0;12;4;2;12;8;5;19;0;0;;;0;1;0;1;0;70648310;2761;1073;1;;;;3
Vereda;BA;0;6800;6800;0;2094;417;1677;1377;15;66;105;151;863;177;706;12936;4706;0.58;0.568;0.777;0.436;-40.08448493;-17.22393406;142.12;80;210;782.14;;;6258;Rural Adjacente;37518.62;3613.54;12363.66;24.83;78329.54;2875.13;81204.67;6657;12198.39;Pecuária, inclusive apoio à pecuária;18194321;27;2;0;1;0;0;0;17;0;0;0;0;0;0;1;2;0;0;0;4;0;0;;;;;;;;;313;712;1;;;;1
Veredinha;MG;0;5549;5549;0;1640;1141;499;3761;37;240;324;361;2414;385;581;1466;3465;0.632;0.579;0.785;0.555;-42.73593024;-17.39396908;796.85;64;96;631.69;Lago De Irapé;E;5712;Rural Adjacente;9483.23;10827.57;14348.93;24392.33;59052.06;1886.49;60938.55;5786;10532.07;Administração, defesa, educação e saúde públicas e seguridade social;13920436;84;4;1;4;0;1;6;37;1;0;0;0;0;1;1;3;2;2;0;21;0;0;;;;;;;;;782;1205;0;;;;2
Veríssimo;MG;0;3483;3481;2;1161;654;507;1969;31;112;166;146;1252;262;20184;101358;2741;0.667;0.683;0.869;0.501;-48.30371058;-19.66935783;680.16;69;80;1,031.82;;;3951;Rural Adjacente;71146.83;11552.37;22547.1;20755.89;126002.18;4.83;130833.28;3870;33807.05;Agricultura, inclusive apoio à agricultura e a pós colheita;;53;2;0;8;0;0;0;16;6;5;0;1;0;1;2;2;5;1;0;4;0;0;;;;;;;;;475;136;0;;;;1
Vermelho Novo;MG;0;4689;4689;0;1455;579;876;1849;24;107;160;171;1161;226;2400;15693;3875;0.612;0.61;0.79;0.475;-42.26834582;-20.03476609;581.03;107;103;115.24;Montanhas E Fé;E;4832;Rural Adjacente;19273.05;2248.91;10826.79;20923.4;53.27;1118.04;54.39;4894;11113.65;Administração, defesa, educação e saúde públicas e seguridade social;12829753;65;0;0;3;0;1;2;20;5;1;0;0;0;1;3;2;5;2;0;20;0;0;;;;;;;;;939;1368;1;;;;1
Vertente Do Lério;PE;0;7873;7873;0;2310;559;1751;1813;27;118;158;173;1125;212;935;825;4987;0.563;0.532;0.726;0.461;-35.85300274;-7.774819455;481.14;34;136;73.63;;;7666;Rural Adjacente;1832.05;9013.97;13.64;32.47;56954.8;1995.4;58950.2;7693;7662.84;Administração, defesa, educação e saúde públicas e seguridade social;17456950;37;0;5;2;0;0;2;10;0;1;0;0;0;1;1;5;6;1;0;3;0;0;;;;;;;;;768;1631;0;;;;2
Vertentes;PE;0;18222;18222;0;5499;3998;1501;12918;201;842;1132;1159;7872;1712;1467;1341;4597;0.58;0.602;0.728;0.45;-35.98930593;-7.905742603;403.72;130;408;196.33;;;20503;Rural Adjacente;3311.28;5317.52;55670.26;73666.36;137965.41;9308.31;147273.73;20222;7282.85;Administração, defesa, educação e saúde públicas e seguridade social;38471184;220;0;0;74;0;2;2;101;3;8;2;0;1;4;3;4;4;4;2;6;0;0;;;;;;;;;2053;2205;0;;;;1
